conv_date,msg_date,hour,day_of_week,month,sender,text_length,has_attachments
2026-03-10,2026-03-17,23,Tuesday,2026-03,assistant,1122,False
2026-03-10,2026-03-17,23,Tuesday,2026-03,human,2956,False
2026-03-10,2026-03-17,23,Tuesday,2026-03,assistant,2821,False
2026-03-10,2026-03-17,23,Tuesday,2026-03,human,273,False
2026-03-10,2026-03-17,23,Tuesday,2026-03,assistant,3760,False
2026-03-11,2026-03-11,17,Wednesday,2026-03,human,309,True
2026-03-11,2026-03-11,17,Wednesday,2026-03,assistant,3240,False
2026-03-11,2026-03-11,19,Wednesday,2026-03,human,135,False
2026-03-11,2026-03-11,19,Wednesday,2026-03,assistant,4423,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,198,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,169,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,948,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,582,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,37,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,182,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,2856,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,568,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,73,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,141,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,64,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,19,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,23,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,1409,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,486,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,652,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,4,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,768,False
2026-03-12,2026-03-12,22,Thursday,2026-03,human,551,False
2026-03-12,2026-03-12,22,Thursday,2026-03,assistant,1322,False
2026-03-12,2026-03-12,23,Thursday,2026-03,human,1391,False
2026-03-12,2026-03-12,23,Thursday,2026-03,assistant,778,False
2026-03-12,2026-03-12,23,Thursday,2026-03,human,350,False
2026-03-12,2026-03-12,23,Thursday,2026-03,assistant,1022,False
2026-03-12,2026-03-12,23,Thursday,2026-03,human,268,False
2026-03-12,2026-03-12,23,Thursday,2026-03,assistant,1224,False
2026-03-12,2026-03-12,23,Thursday,2026-03,human,344,False
2026-03-12,2026-03-12,23,Thursday,2026-03,assistant,725,False
2026-03-12,2026-03-12,23,Thursday,2026-03,human,101,False
2026-03-12,2026-03-12,23,Thursday,2026-03,assistant,489,False
2026-03-12,2026-03-13,15,Friday,2026-03,human,180,False
2026-03-12,2026-03-13,15,Friday,2026-03,assistant,433,False
2026-03-15,2026-03-15,22,Sunday,2026-03,human,148,False
2026-03-15,2026-03-15,22,Sunday,2026-03,assistant,124,False
2026-03-15,2026-03-15,22,Sunday,2026-03,human,483,False
2026-03-15,2026-03-15,22,Sunday,2026-03,assistant,538,False
2026-03-15,2026-03-15,22,Sunday,2026-03,human,24,False
2026-03-15,2026-03-15,22,Sunday,2026-03,assistant,491,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,1197,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,296,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,36,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,1412,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,229,True
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,1581,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,798,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,966,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,388,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,650,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,245,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,460,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,163,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,349,False
2026-03-15,2026-03-16,23,Monday,2026-03,human,99,False
2026-03-15,2026-03-16,23,Monday,2026-03,assistant,704,False
2026-03-15,2026-03-15,23,Sunday,2026-03,human,1798,False
2026-03-15,2026-03-15,23,Sunday,2026-03,assistant,5446,False
2026-03-15,2026-03-15,23,Sunday,2026-03,human,133,False
2026-03-15,2026-03-15,23,Sunday,2026-03,assistant,559,False
2026-03-15,2026-03-15,23,Sunday,2026-03,human,69,False
2026-03-15,2026-03-15,23,Sunday,2026-03,assistant,382,False
2026-03-16,2026-03-16,23,Monday,2026-03,human,1229,False
2026-03-16,2026-03-16,23,Monday,2026-03,assistant,757,False
2026-03-16,2026-03-16,23,Monday,2026-03,human,338,False
2026-03-16,2026-03-16,23,Monday,2026-03,assistant,1778,False
2026-03-16,2026-03-16,23,Monday,2026-03,human,35,False
2026-03-16,2026-03-16,23,Monday,2026-03,assistant,321,False
2026-03-18,2026-03-18,22,Wednesday,2026-03,human,4220,False
2026-03-18,2026-03-18,22,Wednesday,2026-03,assistant,1510,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,128,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,2699,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,0,True
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,3229,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,280,True
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,1095,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,1564,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,1353,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,1163,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,786,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,170,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,429,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,314,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,217,False
2026-03-19,2026-03-19,14,Thursday,2026-03,human,169,False
2026-03-19,2026-03-19,14,Thursday,2026-03,assistant,298,False
2026-03-19,2026-03-19,17,Thursday,2026-03,human,1755,False
2026-03-19,2026-03-19,17,Thursday,2026-03,assistant,766,False
2026-03-19,2026-03-19,17,Thursday,2026-03,human,354,False
2026-03-19,2026-03-19,17,Thursday,2026-03,assistant,1614,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,2234,True
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,2005,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,68,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,269,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,856,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,1286,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,1690,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,390,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,333,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,1232,True
2026-03-19,2026-03-19,18,Thursday,2026-03,human,42,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,866,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,51,False
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,510,False
2026-03-19,2026-03-19,18,Thursday,2026-03,human,0,True
2026-03-19,2026-03-19,18,Thursday,2026-03,assistant,226,False
2026-03-19,2026-03-19,22,Thursday,2026-03,human,3091,False
2026-03-19,2026-03-19,22,Thursday,2026-03,assistant,324,False
2026-03-19,2026-03-19,22,Thursday,2026-03,human,393,False
2026-03-19,2026-03-19,23,Thursday,2026-03,assistant,1375,False
2026-03-19,2026-03-19,23,Thursday,2026-03,human,3109,False
2026-03-19,2026-03-19,23,Thursday,2026-03,assistant,1576,False
2026-03-19,2026-03-19,23,Thursday,2026-03,human,242,False
2026-03-19,2026-03-19,23,Thursday,2026-03,assistant,501,False
2026-03-20,2026-03-20,13,Friday,2026-03,human,279,True
2026-03-20,2026-03-20,13,Friday,2026-03,assistant,1431,False
2026-03-21,2026-03-21,21,Saturday,2026-03,human,242,False
2026-03-21,2026-03-21,21,Saturday,2026-03,assistant,1281,False
2026-03-21,2026-03-21,21,Saturday,2026-03,human,1930,False
2026-03-21,2026-03-21,21,Saturday,2026-03,assistant,764,False
2026-03-21,2026-03-21,21,Saturday,2026-03,human,137,False
2026-03-21,2026-03-21,21,Saturday,2026-03,assistant,1156,False
2026-03-21,2026-03-21,22,Saturday,2026-03,human,551,False
2026-03-21,2026-03-21,22,Saturday,2026-03,assistant,916,False
2026-03-22,2026-03-22,14,Sunday,2026-03,human,157,False
2026-03-22,2026-03-22,14,Sunday,2026-03,assistant,3273,False
2026-03-22,2026-03-22,14,Sunday,2026-03,human,89,False
2026-03-22,2026-03-22,14,Sunday,2026-03,assistant,3016,False
2026-03-23,2026-03-23,13,Monday,2026-03,human,887,False
2026-03-23,2026-03-23,13,Monday,2026-03,assistant,1071,False
2026-03-23,2026-03-23,14,Monday,2026-03,human,782,False
2026-03-23,2026-03-23,14,Monday,2026-03,assistant,1620,False
2026-03-23,2026-03-23,15,Monday,2026-03,human,532,False
2026-03-23,2026-03-23,15,Monday,2026-03,assistant,1809,False
2026-03-23,2026-03-23,15,Monday,2026-03,human,188,False
2026-03-23,2026-03-23,15,Monday,2026-03,assistant,1195,False
2026-03-23,2026-03-23,20,Monday,2026-03,human,178,False
2026-03-23,2026-03-23,20,Monday,2026-03,assistant,2921,False
2026-03-23,2026-03-23,20,Monday,2026-03,human,161,False
2026-03-23,2026-03-23,20,Monday,2026-03,assistant,2146,False
2026-03-23,2026-03-23,20,Monday,2026-03,human,86,False
2026-03-23,2026-03-23,20,Monday,2026-03,assistant,1504,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,human,1868,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,assistant,419,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,human,324,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,assistant,1281,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,human,65,True
2026-03-24,2026-03-24,1,Tuesday,2026-03,assistant,1296,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,human,1631,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,assistant,105,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,human,83,False
2026-03-24,2026-03-24,1,Tuesday,2026-03,assistant,890,False
2026-03-24,2026-03-24,2,Tuesday,2026-03,human,90,True
2026-03-24,2026-03-24,2,Tuesday,2026-03,assistant,1056,False
2026-03-25,2026-03-25,19,Wednesday,2026-03,human,1117,False
2026-03-25,2026-03-25,19,Wednesday,2026-03,assistant,1348,False
2026-03-26,2026-03-26,0,Thursday,2026-03,human,1388,False
2026-03-26,2026-03-26,0,Thursday,2026-03,assistant,1467,False
2026-03-26,2026-03-26,0,Thursday,2026-03,human,94,False
2026-03-26,2026-03-26,0,Thursday,2026-03,assistant,355,False
2026-03-26,2026-03-26,0,Thursday,2026-03,human,167,True
2026-03-26,2026-03-26,0,Thursday,2026-03,assistant,839,False
2026-03-26,2026-03-26,0,Thursday,2026-03,human,1420,False
2026-03-26,2026-03-26,0,Thursday,2026-03,assistant,1197,False
2026-03-26,2026-03-26,0,Thursday,2026-03,human,266,False
2026-03-26,2026-03-26,0,Thursday,2026-03,assistant,1273,False
2026-03-26,2026-03-26,1,Thursday,2026-03,human,1422,False
2026-03-26,2026-03-26,1,Thursday,2026-03,assistant,364,False
2026-03-26,2026-03-26,1,Thursday,2026-03,human,112,False
2026-03-26,2026-03-26,1,Thursday,2026-03,assistant,1602,True
2026-03-26,2026-03-26,1,Thursday,2026-03,human,115,False
2026-03-26,2026-03-26,1,Thursday,2026-03,assistant,1233,False
2026-03-26,2026-03-26,1,Thursday,2026-03,human,742,False
2026-03-26,2026-03-26,1,Thursday,2026-03,assistant,481,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,194,True
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,968,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,116,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,235,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,94,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,1273,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,129,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,1302,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,36,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,1249,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,115,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,1479,False
2026-03-26,2026-03-26,14,Thursday,2026-03,human,134,False
2026-03-26,2026-03-26,14,Thursday,2026-03,assistant,2050,False
2026-03-28,2026-03-28,18,Saturday,2026-03,human,3181,False
2026-03-28,2026-03-28,18,Saturday,2026-03,assistant,749,False
2026-03-28,2026-03-28,18,Saturday,2026-03,human,92,False
2026-03-28,2026-03-28,18,Saturday,2026-03,assistant,1555,False
2026-03-28,2026-03-28,22,Saturday,2026-03,human,3246,False
2026-03-28,2026-03-28,22,Saturday,2026-03,assistant,516,False
2026-03-28,2026-03-28,22,Saturday,2026-03,human,72,False
2026-03-28,2026-03-28,22,Saturday,2026-03,assistant,1206,False
2026-03-28,2026-03-28,22,Saturday,2026-03,human,823,False
2026-03-28,2026-03-28,22,Saturday,2026-03,assistant,360,False
2026-04-01,2026-04-01,16,Wednesday,2026-04,human,80,False
2026-04-01,2026-04-01,16,Wednesday,2026-04,assistant,2505,False
2026-04-08,2026-04-08,20,Wednesday,2026-04,human,150,False
2026-04-08,2026-04-08,20,Wednesday,2026-04,assistant,588,False
2026-04-08,2026-04-08,20,Wednesday,2026-04,human,50,False
2026-04-08,2026-04-08,20,Wednesday,2026-04,assistant,1121,True
2026-04-08,2026-04-08,20,Wednesday,2026-04,human,872,False
2026-04-08,2026-04-08,20,Wednesday,2026-04,assistant,843,True
2026-04-09,2026-04-09,0,Thursday,2026-04,human,220,False
2026-04-09,2026-04-09,0,Thursday,2026-04,assistant,985,False
2026-04-09,2026-04-09,0,Thursday,2026-04,human,73,False
2026-04-09,2026-04-09,0,Thursday,2026-04,assistant,814,False
2026-04-09,2026-04-09,0,Thursday,2026-04,human,32,False
2026-04-09,2026-04-09,0,Thursday,2026-04,assistant,1066,False
2026-04-09,2026-04-09,0,Thursday,2026-04,human,990,False
2026-04-09,2026-04-09,0,Thursday,2026-04,assistant,2670,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,56,False
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,404,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,25,True
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,744,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,41,True
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,469,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,36,True
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,1506,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,49,True
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,861,False
2026-04-09,2026-04-09,1,Thursday,2026-04,human,34,False
2026-04-09,2026-04-09,1,Thursday,2026-04,assistant,539,False
2026-04-13,2026-04-13,20,Monday,2026-04,human,73,True
2026-04-13,2026-04-13,20,Monday,2026-04,assistant,1188,False
2026-04-16,2026-04-16,18,Thursday,2026-04,human,53,True
2026-04-16,2026-04-16,18,Thursday,2026-04,assistant,1832,False
2026-04-16,2026-04-16,18,Thursday,2026-04,human,106,False
2026-04-16,2026-04-16,18,Thursday,2026-04,assistant,450,False
2026-04-16,2026-04-16,18,Thursday,2026-04,human,105,False
2026-04-16,2026-04-16,18,Thursday,2026-04,assistant,567,False
2026-04-16,2026-04-16,18,Thursday,2026-04,human,50,True
2026-04-16,2026-04-16,18,Thursday,2026-04,assistant,870,False
2026-04-16,2026-04-16,18,Thursday,2026-04,human,122,True
2026-04-16,2026-04-16,18,Thursday,2026-04,assistant,409,False
2026-04-17,2026-04-17,0,Friday,2026-04,human,295,False
2026-04-17,2026-04-17,0,Friday,2026-04,assistant,1339,False
2026-04-17,2026-04-17,0,Friday,2026-04,human,49,False
2026-04-17,2026-04-17,0,Friday,2026-04,assistant,1340,False
2026-04-19,2026-04-19,19,Sunday,2026-04,human,580,True
2026-04-19,2026-04-19,19,Sunday,2026-04,assistant,4551,False
2026-04-19,2026-04-19,19,Sunday,2026-04,human,43,False
2026-04-19,2026-04-19,19,Sunday,2026-04,assistant,3797,False
2026-04-19,2026-04-19,19,Sunday,2026-04,human,170,False
2026-04-19,2026-04-19,19,Sunday,2026-04,assistant,2744,False
2026-04-19,2026-04-19,19,Sunday,2026-04,human,253,False
2026-04-19,2026-04-19,19,Sunday,2026-04,assistant,3194,False
2026-04-19,2026-04-19,19,Sunday,2026-04,human,42,False
2026-04-19,2026-04-19,19,Sunday,2026-04,assistant,1316,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,human,1814,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,assistant,1335,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,human,552,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,assistant,988,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,human,51,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,assistant,458,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,human,624,False
2026-04-21,2026-04-21,1,Tuesday,2026-04,assistant,64,False
2026-04-21,2026-04-21,17,Tuesday,2026-04,human,166,False
2026-04-21,2026-04-21,17,Tuesday,2026-04,assistant,2211,False
2026-04-21,2026-04-21,17,Tuesday,2026-04,human,161,False
2026-04-21,2026-04-21,17,Tuesday,2026-04,assistant,1510,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,103,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,1074,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,62,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,1429,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,85,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,4064,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,177,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,3518,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,95,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,3289,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,human,67,False
2026-04-21,2026-04-21,22,Tuesday,2026-04,assistant,1323,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,human,124,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,assistant,1165,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,human,8,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,assistant,1013,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,human,41,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,assistant,789,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,human,161,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,assistant,1471,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,human,72,False
2026-04-21,2026-04-21,23,Tuesday,2026-04,assistant,2085,False
2026-04-22,2026-04-22,19,Wednesday,2026-04,human,1224,False
2026-04-22,2026-04-22,19,Wednesday,2026-04,assistant,183,False
2026-04-22,2026-04-22,19,Wednesday,2026-04,human,109,False
2026-04-22,2026-04-22,19,Wednesday,2026-04,assistant,1435,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,human,3184,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,assistant,434,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,human,19,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,assistant,1375,True
2026-04-22,2026-04-22,23,Wednesday,2026-04,human,622,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,assistant,327,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,human,551,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,assistant,252,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,human,191,False
2026-04-22,2026-04-22,23,Wednesday,2026-04,assistant,1236,False
2026-04-22,2026-04-23,0,Thursday,2026-04,human,24,False
2026-04-22,2026-04-23,0,Thursday,2026-04,assistant,810,False
2026-04-22,2026-04-23,0,Thursday,2026-04,human,78,False
2026-04-22,2026-04-23,0,Thursday,2026-04,assistant,1695,False
2026-04-22,2026-04-23,0,Thursday,2026-04,human,228,False
2026-04-22,2026-04-23,0,Thursday,2026-04,assistant,745,False
2026-04-22,2026-04-23,0,Thursday,2026-04,assistant,807,False
2026-04-23,2026-04-23,18,Thursday,2026-04,human,1404,False
2026-04-23,2026-04-23,18,Thursday,2026-04,assistant,540,False
2026-04-23,2026-04-23,18,Thursday,2026-04,human,23,False
2026-04-23,2026-04-23,18,Thursday,2026-04,assistant,1208,True
2026-04-23,2026-04-23,18,Thursday,2026-04,human,200,False
2026-04-23,2026-04-23,18,Thursday,2026-04,assistant,1217,True
2026-04-23,2026-04-23,18,Thursday,2026-04,human,512,False
2026-04-23,2026-04-23,18,Thursday,2026-04,assistant,531,True
2026-04-23,2026-04-23,18,Thursday,2026-04,human,720,False
2026-04-23,2026-04-23,18,Thursday,2026-04,assistant,435,True
2026-04-23,2026-04-23,23,Thursday,2026-04,human,373,True
2026-04-23,2026-04-23,23,Thursday,2026-04,assistant,877,False
2026-04-23,2026-04-23,23,Thursday,2026-04,human,64,False
2026-04-23,2026-04-23,23,Thursday,2026-04,assistant,365,False
2026-04-23,2026-04-23,23,Thursday,2026-04,human,30,False
2026-04-23,2026-04-23,23,Thursday,2026-04,assistant,733,False
2026-04-23,2026-04-23,23,Thursday,2026-04,human,90,False
